date,review,rating,isEdited,title,userName,developerResponse
2023-06-02 21:46:18,"A dedicated lovely person!  I was at NYIT and the roads were very confusing. The way the GPS was directing Abdul had him go to a dead end. I began walking to where it appeared his car was. He got OUT if his car and began walking towards me! Found me! I then realized I had left my phone charger on the bench where I originally waiting. See I that I walk with a cane he ran back and retrieved it for me, met me at his car and off we went. We had the most wonderful conversation on the way to my destination. I cannot say enough about this wonderful young man!",5,False,Above and Beyond!,Picajay,
2023-03-01 06:28:17,Very reliable service very quick to get a driver and very respectful drivers never hade a problem with the service or anything like that . I literally drop 1400 dollars in the back seat wearing sweatpants and the driver went out his way to drop the money of he really could have stolen the money but he didn’t so I gave him 150 dollars tip for being a honest person I respect people like him God bless him and his family ..this is a tuff job to deal with the public not knowing who’s going to get in you’re car overall great service…..👍👍🚙,5,False,Fast fast,Trapboy steff,
2023-04-30 20:39:50,Uber is good for the most part but it messed up a multi stop trip. I was charged 26 for the whole trip and during it I looked at my account and they took 50 dollars. Which is not what the total was when I ordered. Then my driver left me at the first stop and not only that but it was the wrong location that I put in for. And they said they would refund me and only refunded me the 20 that they added during the ride. They haven’t compensated for me not taking the entire trip. So I was charged $26 to go 2 miles up the street. Plus I still have not received the 20 back into my account. On top of that I am constantly getting charged 2-10 dollars everyday without me ordering any ride.,2,False,Uber review.,M’Aimee,
2023-04-21 18:59:13,"for alternative transportation and maybe primary transportation Uber is the best service  way above any other service of this type. They always show up in a timely manor. The are very safe drivers. And the drivers I encountered have always at the very least been very polite and if you engage them ive have some great conversations. What I mean by engage is they usually will not assume that you want to talk however if you start the will engage as well ive had nothing but the best experiences.

The only reason I gave them 4 stars instead of 5 is ever since the  Pandemic the fares have risen steeply",4,False,Very good alternative transportation,hbk63,
2023-02-03 23:28:01,"Is this some kind of drama being run by uber?? almost every single uber driver is accepting the ride and cancelling it as if it is a game. when a customer is trying a book a ride , he/she expects the ride to arrive as shown ,once they book the ride. A lady, or a girl or any other person trusting a mobile app to book an auto or cab at odd timings is not fun , just by playing this accept and reject game. I humbly request you to please train your drivers properly and educate them about a wide range of customers and their needs. I completely agree uber being an app which is trying to make money by giving opportunity for the local drivers, users were not given respect that they deserve.",2,False,Scam by uber drivers,Radhika Patali Atchakolu,
2022-10-06 11:52:13,"Uber is so unreliable when it comes to needing a ride to work. I have been using them for a week now and I haven’t had any luck with getting to work on time. Every time I try to order one, I get either canceled because I live somewhere a little farther or it takes 2 to 3 hours to find a ride and don’t even get something back in return for waiting so long. Unbelievable.   

Update on review: come to find out Uber takes more than half of the money that you spend barley giving drivers what they deserve. Maybe if they were fair; I wouldn’t have a problem with them. Also, they should at least give you a coupon as an apology for having to wait so long for a ride.",2,False,Ridiculous,JugheadJ24,
2022-10-07 02:59:22,"Uber has no customer support system, there is no helpline and no support for issues in the app. It is absolutely ridiculous.

None of my payment modes are working since a week, the app gives errors for all payment modes even after trying multiple ways. Chatting with the support in the app is like chatting with a bot - all they respond with is “thank you” and “we’re sorry to hear…” with no resolution. On asking if they can help resolve the issue, they say that we will send your request to a “specialised team” and that will email you. I’ve waited for 2 days but not received any email. On raising the issue again, on the app because there’s no other means, they simply say the same thing about the specialised team and end the conversation in the app. They don’t provide any contact numbers or route to any teams in the chat. 

Also, there’s no point of resolving the issue after a few days when you’re looking for a cab at that moment. This has been happening for a week. 

Uber really needs to have a better customer support experience. Worst support I’ve seen in many years.",1,False,Most pathetic customer support and app,sahilgarg30,
2022-09-14 12:45:30,"1 and a half weeks ago I started to use Uber for a 2 mile commute, a couple days in and today my regular trip that would cost 10$ tops has came up as high as 21$ remember to go 2 miles and a driver showing up a block and a half from me, so I get dropped off at my stop by a friend 6 minutes after With 4 1/2 miles to go I look up how much it would be to go that far and it says 13$ As soon as this app sees that you have a pattern or need they hyper inflate the cost, two words corporate greed I didn’t want to write this review a month ago I tried using it 1 day ago previously had checked normally says 13$ so I figured worst case scenario 28$ for a 2 mile destination. I woke up and it said 43$ . These rides are becoming a luxury not a service.",1,False,When Uber sees your needs,Lloouuis,
2022-07-26 18:38:39,"I used Uber almost everyday because I’m saving up for a car so Uber and the bus were the way I got around. Everything was great at first and I had no issues but continuously problems started arising.

• Navigation Problems 
(I live next to a senior home and there’s a wall dividing the two neighbourhoods, every time I would ride Uber I would have to specify my address (that was already on the pickup information) otherwise it would go to a completely different side to pick me up)
• Dropoff
(I’ve had a time when I set for two drop offs, one at the store then the last stop at my house. I paid for the two stops because I was grabbing frozen items and didn’t want to walk the rest of the way home because it was 115 degrees outside. The Uber driver just left and finished the trip while I was in the store, forcing me to walk the rest of the way home and when I contacted customer support they said there was nothing they could do so I just decided to stop all Uber usage on my end, and decided to make a comment to help others avoid these issues.)",2,False,Good at first,kristybeau,
2022-04-26 08:45:19,"I had placed a timed ride and it found one but then when I went to click on the app it sent me to the Home Screen and I couldn’t see that I had one anymore so went to get a new one and it let me, soon I got picked up by the one I just ordered then I got a text saying from another driver that he has arrived then I had to cancel the other that I didn’t even know I had and it charged me $20. It’s honestly so frustrating because it didn’t even show me I had one and even when It sent me back to the Home Screen I was like refreshing to see where the ride I scheduled went and I even want to upcoming and nothing showed up.",3,False,Scheduled ride fails,shhzjfbxbcb,
2022-04-14 23:24:30,"I’ve ridden with Uber for at least 2 years now, with great service, no complaints. Today I scheduled a ride for my brother from the train station and I texted the driver that he was on the other side of the platform and he was coming. The driver, who only texted me in Spanish sat there for a minute and then cancelled the ride!! He hadn’t even waited
 that long! I was charged the cancellation fee even though the driver was the one who cancelled. 

Then I booked another ride for my brother and made sure on the pickup notes that I wrote which side of the platform he was on. The driver, Kenny was on his way and then also cancelled on my brother!!! Uber automatically set up another driver who was 15 minutes away. My brother said forget it, if he walks he can be home in 15-20 mins. Forget about this nonsense. So I cancelled the automated ride and got charged another cancellation fee. 

Altogether I got charged at least $14 just for failed rides. I want my money back!!!",4,False,Terrible ride experience,rosielovesanimals,
2022-03-19 19:06:18,"Somehow Uber signed me up for Uberpass after my last ride five months ago. I hardly ever need to use a ride share, like I said I haven’t used one in five months so I never would choose to sign up for a monthly subscription.  I don’t know how I missed the charge on my credit card statement but I did for five months. Their customer support is basically nonexistent.  They have no service over the phone and it took me about 15 minutes to make my way through the app to figure out how to talk with someone via their messenger. They said they have processes in place and would only refund me one month.  Apparently they have great processes in place to sign people up for things they don’t need or want. Done with Uber!",1,False,Wrongly charged for Uber pass/terrible customer support,cja35,
2022-02-18 23:31:53,"These are scammers. A Free UberX ride up to $30 is worth 2000 points, but if you don’t redeem it immediately they raise the cost of the free ride to 3500 points. Then their algorithm identifies you as someone who saves points, so before you even reach 3500 they change the cost of a free ride to 4000 points. I have screenshots. And it’s uneven and unfair, on other people’s phones with less points a free UberX is listed as 2000 points.

They also steal from you. They have overcharged for rides on my bank statements and on friends multiple times. A ride was ~$9. They charged me ~$20. 

They hope you don’t check your bank account so it slips by you. But they know they can’t actually steal, so when you bring it up they fix it. But why should I bear the responsibility to do that? 

The stealing is so common they have an option in their app “the price I was charged does not reflect the upfront price I was shown”

Stop scamming your loyal and respectful customers and users. I spent thousands on this app and didn’t complain when prices in LA shot up along with wait times. 

Unequivocally ridiculous.",1,False,Scamming. Changing Point Value & Overcharging for Rides On Bank Statement,millionairereviews,
2022-01-07 14:06:11,This is a good service but they will take you out the game if you have low rating so if you get 83% be advise they suspend your account i email them and try to apple yes good luck with that because that apple don’t work for nothing of them apps I don’t understand why they have a apple option if they don’t care about the driver just like the same energy I been feeling is driver don’t get appreciate so be careful on y’all rating if you all delivery with Uber they don’t solve no problem I’m Edward Peterson I been working with Uber 2years I only use that for extra income but screw em now I did everything in my power to get my account back all these delivery app are bad to make money on they will take your account away from with out you knowing,1,False,They deactivated my account,Edward Peterson3rd,
2021-11-18 20:43:51,"So, I get the fee purpose but I think it’s stupid what just happened. I reserved a ride for 4:30 and it paired me up with someone that was 10 minutes away. I was not gonna be ready by then because I get ready at 3:35 (and I’m never late). You really need to get that fixed why pair someone up with someone that is gonna get there way before the scheduled it? I asked the driver could they wait maybe until 4:10 and they said “I can’t wait for an hour”. That’s not the diver’s fault but why do it before I’m ready I reserved a time for a reason, and then it charged me a 7.25 cancellation fee. Did it as well charge me for the ride or just the fee?",3,False,Cancellation Fee,Caracalcub12,
2021-10-22 19:26:21,Drivers were rude and they refuse us for the pick up as they could not find the drop place we told him that we’ll guide you just pick us up then he ask us to cancel our ride and then we are charged extra because of them I told him that you cancel he said he’ll cancel in 2 minutes so we left the place in auto but then we didn’t knew our pickup was transferred to another driver then started calling us we said we left the place but he was like no you have to cancel the ride then I was so frustrated with all this finally cancel the ride and I was charged extra amount without any reason and my fault very very disappointed with the service and behaviour of the drivers,1,False,We are ask to pay cancellation fees though it was not our fault,pooja Ganatra,
2021-05-30 08:11:17,Multiple times using this app. Switched to Lyft but would occasionally look into Uber for quicker pick up times . And after today I can say with confidence that I will be permanently deleting the app. On multiple occasions I’ve requested an Uber and have had a driver already confirmed and minutes before they are due to arrive they cancel. They drive pass and pretend not to see you and the next ride isn’t available for another 30+ mins. Absolutely unacceptable. Or even when another ride gets automatically scheduled and they are 15 more minutes away. So you end up waiting a total of 30+ minutes to get picked up. Save your precious time and just call a taxi or stick with Lyft. Uber unreliable and unapologetic. Terrible service.,1,False,Terrible Service,MBorrayo,
2021-05-01 05:24:11,"The Lyft bike gps does not accurately show where you are when you are done with you’re ride, so if the bike’s gps thinks you are outside the service area when you lock it, Lyft will charge you for as much as 8 hours or more of bike time even if you lock and leave the bike!! I biked for 35 minutes and was charged $107. In no way is this reasonable. I tried calling customer service, there is actually nobody answering calls for customer service. Redirected to send a message through the app. While waiting for a message back, the only message from Lyft is that my ride is finally completed 8 hours later and I am charged $107. Beware when using Lyft bikes. They don’t have any customer service and will way over charge you.",1,False,No customer service!!! Beware if using Lyft bikes!!!,Schrocking,
2021-01-12 00:02:02,"Uber has literally been the worst customer support experience ever. I requested a ride to work, however even though the funds were taken and processed, my ride was never received, nor was I ever sent a driver. 
I reached out (the only way I could, via submitting a request online and reaching out via Twitter DM). Was told that there was nothing they could do based off their “refund policy”, even after I’ve confirmed that that funds were taken shut my ride was not received. They simply stated that next time “make sure to verify things” next time, and to set up extra security measures. I asked for a credit at least for the funds that were taken; and they stated again, per their refund policy, there’s nothing that can be done. 

Customer service was absolutely no help at all.",1,False,Worst customer support,Vanity Marrs,
2023-11-08 01:32:33,"I had the most beautiful ride with Danilo today! He is courteous, friendly, engaging, knowledgeable… many traits that are often lacking in drivers. In contrast, 2 days earlier while using Lyft, I got the rudest driver, blaring his brand of “good” music. He wouldn’t listen to my requests and treated me as though the simple ‘pleasure’ of his company was worthy of gold. Some people forget that they are handling paying customers. These people expect something of value when they pay. Danilo and Uber win hands down!! Thank you for such a valuable employee!!",5,False,Danilo is a SUPERSTAR!,sgria,
2023-08-05 21:11:34,"I think that UBER is THE best ride - sharing apps that they have available, honestly. I’ve NEVER had issues with uber. They have upgraded their already secure safety features so uber and whomever you choose to share your current location with know where you are #LiveLocation. Which makes me feel Safe. And ANY issues I’ve ever ran into with uber they went above and beyond to resolve them . It’s safe to say that I will continue to use uber ANY time I may need to go from one location to the next. Thanks , uber ! 👏🏾👏🏾👍🏾👌🏾☺️😊💕💕💕",5,False,UBER REVIEW. 👌🏾👌🏾,jazzyeeJaaaaay,
2023-07-11 21:59:33,Since 2014 Baby! I haven’t used the app in 5 years due to me having a car and walking short commutes but whenever I needed it Uber was ALWAYS there man! Even if you don’t use your account these jokers are good at remembering all of your information and making quick and sleazy to sign back in as if you never deleted the app. Today is officially my first time in years using it and they put me back in the game… so thank you Uber! I wish the business and it’s drivers nothing but the best,5,False,Always been reliable,@Artsbij,
2023-08-02 02:20:23,"My app says promo, I click on the rental car option to take advantage of the promo, nothing is mentioned or clarified. I chat with support they explain the promotion and let me know that even though I don’t qualify I will receive $50 credit after my rental. I screen record this whole chat and confirm with support that I will receive this despite not qualifying. 7+ days after my rental no promo and chat support keeps saying the promotion expired months before my booking and dismisses me continuously. No escalation no credit no regard. Cancelled my Uber One membership won’t be using Uber again. Trust lost and customer lost. I should have left when they wouldn’t refund me for Uber Eats orders that were incorrect/missing items.",1,False,False advertising bait and switch false promises,SonOfAPriest,
2023-07-28 02:08:52,"After I enter my credit card details, there should’ve been a notification letting me know I had to upload to Uber cash so that I can get a ride. It took me 45 minutes to get through to your chat room and them to say they don’t know how to help and then for me to check with my bank why Uber is telling me my card was declined and which my bank said it wasn’t and then for me to go back to the Uber app and realize on my own that I needed to upload funds from my card to Uber cash. There should be a notification that let you know that. All this took 45 minutes and I was late for work.",3,False,1st time user,ooooo kkkkk,
2023-02-02 01:12:03,"So excited for the day that I get my final refund from this godforsaken company and get to delete the app. Almost every Uber eats delivery order comes wrong. I have to call customer service and wait two days to get anything corrected. Of all stores and companies I’ve ever worked with, Uber is actually the worst. I love telling all of my friends and family to stop using them and watching them delete all their accounts and not support them. Please use Lyft and DoorDash for any of your needs! Uber should be ashamed.",5,False,Big Hatred for ALL Uber :),erinerinerink,
2023-06-25 09:52:43,I use Uber as my main source of transportation along with Lyft sometimes. I like Uber more bc they are more consistent and usually have a better response when you have an issue with a ride. But I noticed something. Uber will claim that it’s busy and that fares are higher during times they know you go to specific location. So I go to work around 5:25-5:35 and almost every time fares will be abt 2-3x times higher. And when I look to see how much it is to go to different destination in the same area it’s alot cheaper. I could be going further than my job and it would be cheaper. I wish I could attach photos  I was very shocked to see that and it’s honestly ridiculous that they do this to people.,1,False,Conveniently but Uber is taking advantage of customers,Lovedeja1298,
2023-06-07 20:43:06,"The price that you agree to before the ride can be VERY different than what they stick you with after your ride! Agreed to a price on two different rides in two different cities last month. Both were more than twice the agreed upon price - one was nearly $100 and was quoted as ~$40. A side note is that the rides themselves and drivers were extremely excellent, but I felt like I got screwed and had I seen the actual price up front, I would have made other arrangements.

**Update: I did submit a request through the app for the ~$100 one and my fare was adjusted back to the upfront price - and within 30 minutes. So, looks like they do pay attention.",2,False,The Price is WRONG! Buyer BEWARE!,Eclypse069,
2023-06-01 18:08:28,"You’re stuck in the past if you’re still using Uber. Lyft has taken over 1000% and takes care of their customers much better over the years ,Uber has done nothing for its customers. You can’t even review a driver anymore. Cost about $10 to drive half mile. There’s two 7-Eleven locations by my house. One of them is an Essex, and one of them is in middlesex . Apparently Uber doesn’t know the difference between the two but they are definitely different places. In summary, I paid Uber $10 to drive me 3/4 of a mile to the wrong location so I could walk a mile to get to my location. Never again will I use this app. Let’s be real nobody uses Uber unless a Lyft driver isn’t available, but not anymore apps deleted I’ll wait for the Lyft driver",1,False,Trash,f hy pjfs,
2023-04-26 00:01:50,"I was in San Jose trying to schedule a ride home in Chicago. I wanted an xl since we had four large bags plus carryons. The app insisted on a flight number (the prompt for flight number needs better formatting examples) , the app then changed my pickup time to the flight arrival so the driver had to wait 40 minutes until we got our bags. The app also needs to allow you to enter the number of people and number of bags. The app only presented me with Uber black options with no luggage capacity specified. So we ended up with us crammed into a car with luggage in the front seat and at our feet.",3,False,"The driver and the ride were great,the app needs improvement.",AltoAl,
2023-04-15 08:57:05,"I work at a hotel and a guest had accidentally left her wallet and her phone in an Uber this evening. I googled a customer service number and there wasn’t one , you have to download the app so I download the app for her and go in through my account well , no luck there . She couldn’t log into hers because to verify we need her phone. So I call the driver customer service number the robot didn’t even give the option to talk to an actual person and hung up since we weren’t a driver. The main phone number didn’t work either.  Like a total mess when all they need is a phone number.  To my knowledge still doesn’t have her wallet and phone.",2,False,Ridiculously difficult to contact cust. Service,Cameo Shaw,
2023-03-28 17:26:15,"There are many uncertainties when booking a ride especially during the busy hours: When we booked an Uber for “save time”, the drivers may cancel the ride and throw one off their schedule. Our ride would say the driver will be there in 10 minutes and then 10 would pass by and then we’d get a message that the driver would be there in 8 or 12 minutes. It was confusing and frustrating. We experienced this multiple times while in Miami and we felt we couldn’t trust the services. Also, we faced a few Uber drivers that didn’t speak one word of English!!! How is this possible?",3,False,Uber in Miami is a challenge,ghostantaniyeh,
2022-12-07 06:08:29,"This was a. Horrendous experience. After a long cross country flight I needed a ride from Newark airport to Manhattan. Uber promised a pickup 13 minutes later. I tracked the driver who kept circling, changing the arrival time and basically not showing up. After repeated phone calls and a failure to communicate in English I told the driver to forget in and took a taxi instead. I see you charged me a cancellation fee, whereas I feel you owe me for time lost, standing in the rain, and stress. If I were you I would cancel that fee and send me an apology. Thank God for taxis and Lyft.",5,False,Disaster,any unytaken nicknme,
2022-12-10 02:55:20,"I was at the Stanford airport in Florida exactly where the airport staff informed me to be prior to calling an Uber/Lyft. I called once stationed there and the Uber driver could not find me. It was an urgent situation so I specifically made sure I was located where I should be. I was charged a cancellation fee. Completely ridiculous. I will be calling Lyft for now on. 

I have to add I was also in an Uber in Newark NJ where the driver made a pass at me. Pretended not to speak English. The only reason I called Uber is because they could get me to an urgent doctors appointment that my mother was attending AND I was with my husband. 

This is unacceptable. You should be ashamed of your company. You wonder why the rates are forced to be reduced. Nothing like taking advantage of the audience who keeps you in business. For now anyway.",1,False,Cancellation fee is absurd,Butknees,
2021-07-24 04:00:47,"Uber is always more then Lyft. It never has a driver available. 4 rides in a row, the drivers cancelled half way in to the ride. The other 5 rides the drivers except my ride and are sitting in there house twiddling there thumbs. We does uber allow drivers to answer calls sitting in a house probably pooping take a ride offer. My last ride i waited 18 minutes before i cancelled since the driver never moved. Literally stayed still for 18 minutes and i had to dispute uber to get my money back. Its beyond ridiculous.",5,False,Worse and worse,Terribleletgoprogram,
2022-09-18 21:18:11,They left me stranded in an area where Uber is the only rideshare available over a disputed charge from two years ago. A charge I disputed cause I was double charged by them and they refused to refund me no matter how many banks statements I showed proving I was double charged. They refuse to reinstate my account unless I pay them for their own mistake and I’m now unable to get any sort of ride service like lyft as they’re not available in my town. I was stuck in a sketchy area for 2 hours until someone picked me up. I have gotten stranded multiple times since cause of this. This is so disgusting and the disregard for peoples safety is mind boggling. I hope their aware of the fact that they’re putting peoples lives in jeopardy with this greed.,1,False,"No care for safety, terrible service",Djfjshdhakakf,
2022-05-31 18:39:21,"When checking my bank account I noticed a $9.99 charge in San Francisco. My husband & I are not only not currently in California but have never even been to California.

Right away I emailed Uber. While emailing back & forth with them trying to get this taken care of my bank called & said not only had the pending charge gone through but that it is now showing as a recurring charge. 

In the meantime, Uber representative emailed me back stating that since my account is linked with my husband's that they would not be refunding my money. I immediately emailed back (as I cannot find a phone number for them anywhere) stating that I was confused because we are married so we have joint bank accounts. 

I will contact my bank to get the issued resolved but rest assured, not only will we not be using this service any longer but we will not recommend it either. We will strongly discourage family & friends from using it as well. I cannot, in good conscience, recommend a service that apparently has no interest in running an honest operation. We have deleted the app & will be using & recommending Lyft in the future.",1,False,Fraudulent Charges,Sadia150,
2021-12-04 18:08:04,I have been attempting to contact so I may to pay my bill. Without my knowledge my bank has been rejecting my Uber bills. Then my account was deactivated. I have been trying repeatedly to get into contact with a customer service representative so I can pay with a new card. After several ending loops of ‘go here to pay’ and when I click the link it won’t let me because my account was deactivated and no help from a representative a manager named Rayan sent me an email saying my account was deactivated which I already knew but has not been replying to my emails on how I can pay. It’s sad when your basically begging to pay your bill but customer support won’t help you. Guess I’m only using Lyft now.,1,False,Rayan from customer service won’t let me pay my bill,Shellk03,
2021-09-20 05:34:12,"Uber is a greedy, careless company that has no respect for people’s time or money. I have used Uber several times going to and from the airport - and I travel 2-3 times a month) and this last time, after waiting 40 minutes and getting accepted rides canceled EIGHT TIMES, I finally gave up and found another way home. Not only that, but the cheapest price of all those attempts was still over three times the fair price. Do not trust Uber or their drivers to get you home safely. All they care about is draining as much money as possible out of people with limited choices and even though they take your money, they don’t deliver on what they’ve promised.  I will never use Uber again and they will never see one more penny from my wallet.",1,False,Stranded in a Busy Airport - NOT TRUSTWORTHY,Eralune,
2021-05-29 16:10:46,"Well considering my soon to be exhusband has been able to get away with setting his iPhone 11 up somehow as my Apple Watch with using my phone number, imei and phone information he’s getting all my phone calls, texts, emails etc and keyboard setting of his is mixing w mine bc he’s figured out how to turn his actual phone over to look like an Apple Watch but connected to me. I have my phone in my complete name and I pay for it all and my internet but he’s being able to change and control settings etc even from my bill!!! I’ve noticed this is one of his added apps!! And now I see this is an app w history of updates on a frequency just like the rest of the copy cat and hacked apps I tend to see all over my phone, App Store etc!!!",1,False,Horrible,bootybuzz,
2021-03-24 11:23:25,"The trip to my son’s daycare is a 1 minute drive (I only use Uber when it’s raining). It used to take between 2-10mins for an Uber to arrive but now it takes several minutes to even find an Uber (if it finds one). The fate used to be $7.78 but now on average it is $20+ for a 1 minute drive! 

Taking an Uber to Walmart used to be between $10-$11 but now is more than twice that. I spent approximately $40 just to go get baby formula. It took 17 minutes for the Uber to pick me up to go and 22 minutes to pick me up to come home. 

It’s scary. So many people depend on Uber. Uber needs to stop punishing the customer (common sense) because they (the company) won’t fix the problems they are having. I won’t be using Uber much longer. I think the company believes that most people are so dependent on them that they will pay triple the price and wait 3-4 times as long but nope. There are independent drivers now, people are using Taxi’s again and taking Lyft. 

I understand that the money has to come from somewhere but the customer shouldn’t have to pay triple the amount. Maybe the company should look into a solution within their finances.",1,False,No Drivers Available & Increased Fare,19funchyk94,
2023-09-01 06:10:47,"I like Uber over Lyft app format. Mostly use for friends or, chauffeur, to and from occasionally. Unfamiliar, Feedback from many I know say Lyft is cheaper… So if Uber wants to look into that part, two thumbs up for that market share points. I’m sticking with Uber. I want my rating to stay up, in doing so Uber drivers are great with customer service in each drivers own way. Making a living driving or driving for extra money I leave 5 stars and a tip resulting in 5 stars back with a thank you. Thank you Uber staff and drivers.",5,False,Uber,BKI104,
2023-07-20 19:52:30,"I recently had the pleasure of using a driver for a journey I needed to make and I have to say that the experience was fantastic! From the moment I got in the car, I felt completely safe and secure, which is so important to me. The driver was extremely professional and the car was immaculate - I couldn't fault a thing. It's great to know that there are such reliable and trustworthy drivers out there, and I would highly recommend this particular driver to anyone looking for a reliable service. Top marks all round",5,False,Excellent experience!!,inishhd,
2023-03-22 12:38:28,"But from Uber website, Driver’s license plate number was shown different. That was a little bit confusion at the start. Customers are going by Uber’s word for our safety. Since this trip is for my husband he carried on with trip without much worry. If I have to send my teenage cousins I might  have canceled the trip all together with built in fine for canceling. We hundred percent don’t appreciate this Uber’s miscommunication with customers. But the driver is a amazing smart guy. He did professionally well. Thanks.",5,False,Good trip. Everything is good with the driver and trip.,saja23,
2023-07-20 12:22:23,"I’ve been using Uber for a while and it has gotten more and more expensive. Apparently most of the price to get an Uber doesn’t even go to the drivers.

Anyway, it would be nice if Uber brought back the option to change the driver and it would be nice if they told you that there currently driving someone when they accept your ride. Most days I don’t mind waiting, but sometimes I need to get to work or an appointment. Waiting extra time for the driver to finish their current ride is not always ideal. I book my ride a hour early and still manage to make it to my destination late.",3,False,Uber needs to do better,Future Soldier 99,
2023-05-23 06:50:58,"Seriously the worst customer service I’ve ever experienced. I never received my delivery and was never contacted about it being delivered. When I tried to contact support about it, they told me that the driver said it was delivered so there was nothing they could do about it. When I asked another question trying to explain that I never received my order, two different agents ended the chat and wouldn’t even try to help me resolve the issue or even listen to my side of things. I was still charged for everything and never got my delivery. I will NEVER use the Uber eats ever again. The worst service and the worst I’ve ever been treated. Do yourselves a favor and use doordash instead because these guys don’t care at all.",1,False,Uber Eats Delivery Section: Negative Stars if I could,100%Dissatisfied,
2022-12-01 19:54:44,"Such an intelligent, thoughtful, polite man who is focused on delivering quality service in transporting his prized customers from Point A to Point B.  

John picked me up from Atlanta’s international airport in quick fashion—less than 3 minutes after I submitted the request in the system.  His auto was immaculate.  He took meticulous care on the roadways to ensure a safe transport.  

John reflects what America likes best about Uber—quality, personable service with a genuine smile.  I customized the tip because 20% of the fare does not reflect my appreciation for a job very well done!",5,False,John is a Superlative Uber Driver/Host,QuietStorm_53,
2023-01-27 12:47:36,"The app is geared for people whose going now. I have to plan ahead and it’s hard to find the reservation setting. The first time I had to go thru the app a few times. The second time I still didn’t find it and accidentally called a ride. I found my old reservation and found a button to reserve another. 1) need a better confirmation page like EBay, list what I put and have a confirm an reserve button. Second ask SOMEWHERE during the setup is this for now or schedule a time. I’m happy with Uber services but I’m tempted to try a competitor over this.",4,False,Great app if you’re on the go,Kiln Time,
2022-10-13 23:02:13,Uber deliberately excludes the excessive airport fees from their quoted price on trips to the Newark airport. They added an additional $50 in fees after the ride was completed. This made the Uber trip much more expensive than the private driver or Lyft ride I had initially priced out for this trip. Uber is deliberately hiding the airport fees so they get the business over competition. This is unethical business practices and makes me question if they are taking shortcuts in other areas of their business such as rider safety. I will not be using Uber again.,5,False,$50 hidden airport charges in NYC,Lolita602,
2022-11-26 22:07:38,"In the past, we have been happy with Uber. However, the location drop offs have been awful today. We were just dropped off and forced out of our car 15 minutes from our actual rental property actually took our bags out of the trunk and said that the trip was over and put our bags on the street and drove away. We were left in a place that we had no idea where we were. We had to pay for another Uber to get us home. we are canceling our Uber app because of this. We will try Lyft and see if it works. If it doesn’t work we will stop using these apps overall. The worst part about it is if anyone is listening is contact anyone if there is a problem. So you are stuck and screwed.",1,False,Terrible location drop off,Tim w2,
2021-03-13 08:16:20,"Uber may be great during the day time but using their scheduling option for the first time has been a fiasco!!!  Needed a ride at 3 AM so I scheduled three days early!  I waited and waited for car info and it just gave me countdown to 3 AM then said “no drivers available”!  Couldn’t you have told me that earlier???!!!!  Like text we that bo one has picked up your ride 24 hours out and the. 10 hours out and so forth, helping prepare me to figure out what to do???  Very unhappy right now with the lack of foresight this mega company has shown in “ride scheduling”!",5,False,Scheduling a ride ahead DOES NOT WORK!!!,Wolfe68!,
2022-09-10 19:06:25,"I got this app a few years back but didn’t use it bc they didn’t have coverage in my area. Used it last night but I wasnt used to how the app worked and accidentally scheduled a ride that I was trying to plan for later. I just wanted to see if there were drivers in the area so I wouldn’t get stranded. Ended up getting charged for it. 

All it would take is either an active drivers in your area notice or a confirm button so you know when it’s going to actually charge you. Or maybe a welcome back tutorial and a notice you are still logged in bc I wasnt even sure I had an account at all. Disappointing experience, next time I’ll try lyft or a cab.",2,False,Not very user friendly for returners,Ninjastarkid,
2022-08-01 13:39:28,This app will hold hundreds of dollars for rides you didn’t take. Then take a week to put it back in your account. Lyft does not do this at all. They don’t actually charge your account until end of day. Also the split fare feature is only available after the ride is requested. Which is also not smart. This option should be an available method of payment available to request the ride. Obviously these reviews are for other customers. Because Uber doesn’t care what we think. Because as long as we need transportation and pay them. They could care less. Fellow travelers please tread lightly,3,False,Poorly designed,Loud Pax,
2022-06-11 12:11:16,"Lots of bugs in the app lately that resulted in running late to or missing the appointments. That’s truly frustrating to use an unreliable rideshare app. I’m requesting a car and then the app freezes focusing on an obscure piece of the map. I reloaded the app and contacted customer support multiple times but, alas, to no avail. After being a loyal Uber customer for 5+ years, i guess it’s time for me to move on and explore other rideshare options that I can rely on to be on time. Uber steadily raised the prices which is understandable but  at the same time the quality of the service and reliability declined. Who wants extra stress and hassle for more money than a regular taxi?",2,False,"The app doesn’t work properly, not reliable",Liluby,
2022-03-11 00:25:09,"I would never wish this app on anyone. It is by far the most money I have ever thrown in he garbage. There are few decent people driving. Many creeps. I was in a wreck while using this app. Not only did Lyft hide my ride history, so they could say I wasn’t in a wreck. But they didn’t help the driver who broke his arm and totaled his car. That’s the Lyft app. They only want your money. They offer absolutely nothing in the way of customer service. Like absolutely nothing. I googled their contact info. When I call, it’s automated and it says “ we have help topics in app”. Then hangs up. Their in app help topics are also made to help nothing.  Run from this app you do not want it. At some point; a decent group will hopefully make a trustworthy app. Lyft is not that app.",1,False,Worst app ever,sugardaddystattoo,
