uuid,date,review,rating
4a952f38-c964-4444-b95a-22cd6220741c,2023-11-11 05:08:30,the first thing that comes out when i see the first one of these in my feed and then when it gets a bit dark it starts looking more and less dark so it doesn’t get any better but i like the first two and i like it better and the last ones better and it has the most interesting look and feel to it so i think it will work out great with my first time making this one and i think i like that a little bit of it more than my first try and the other ones better as it,4
55bca397-d8c8-4a07-b3d6-1432df2c4571,2021-11-11 15:50:11,"This is a app u don’t want,my 19 year old sister downloaded this app and she met a 21 year old man she say this picture and fell in love they started texting for a while into she asked to meet at a park they meet at the park and she founded out he was a old man she ran home and she looked him up his real name was Alexa Dranda,his name of the tinder app was Freddy when my sister looked him up she found out he was involved in many missing children cases my sister never went on the tinder app again…….Stay Safe Guys.!!!!!!",5
b474034b-d06b-404a-b18a-6e4119166a02,2023-01-22 11:17:57,"It’s crazy but I’m say 40% to half the profiles on this app are either Fake or just on here to promote their IG premium SC or other pay for content sites, even profiles with verified pics so you really need to figure out a better way to weed those out it’s bad enough you have to pay to see someone that likes you that you haven’t liked and then you get a premium match and it’s just someone trying to sell you something",2
38dea4cf-bd4d-4082-acbd-c7c0ff9792b3,2023-06-29 19:25:00,It’s pretty obvious that the algorithm forces you to become a member otherwise you won’t be able to see the people that like you or you would know that you had swiped left on them already (because you guessed it it’s just the people you’ve already swiped left on that swiped right on you) and yet there’s nobody else in this huge college town to swipe on…what a scam,1
e67a1d04-4d50-47ad-9108-5ed3ccd1ca56,2022-01-13 21:43:00,"If you just read this first part its not a terrible app, its just like the issues are that tinder will 10/10 mess up all your prefs, too many underaged girls, (probably guys too) and theres a secret system they dont tell you about that you can easily mess up and get no matches. But even the preferences that have the option to NOT go outside of what you “select” or whatever itll mess it up for example, my max distance is set to 10 miles with the option to not see anyone outside of this distance then i got a match from 80 miles away, and that just 1 preference there probably like 5-10 ish you gotta pick tho",2
da8561ce-6462-46b3-a66b-dcc0ce84b3d8,2023-07-14 00:04:27,"I stayed up that night swiping hoping to find someone unfortunately when I woke up the next day and went on the app I got banned and before I did, they made me do this thing where I had to make the same face pose as the photo did, and I had to find a rainbow in the Photos and I still got banned this app isn’t meant for certain people Itza waste of time",1
49600012-bd97-4f74-9714-a12750576895,2023-03-29 17:50:50,"If I could give this app 0 stars I would, I downloaded Tinder almost a year after the father of my child passed  away, and after a weekish of use I was shadow banned, mind you I pay for Tinder platinum so all of my money is going into this thing I made an appeal and nobody is saying anything and all I see online is that I have to make a new account change my phone number change all my social media‘s otherwise I won’t be able to benefit from Tinder again because they don’t like to answer their appeals I have messaged them twice and have not heard back if this doesn’t get resolved I’m requesting a refund. I don’t even do anything bad I am very respectful I don’t post things such as nudity I don’t talk in a disgusting manner I don’t understand, DO BETTER",1
ae989282-df53-4e4b-82ec-7ae3d7e2d739,2022-10-07 04:00:36,"This app is the slowest and glitchiest dating app on the market
They always ask for a ridiculous amount of money for their subscriptions 
Sometimes the functions like super liking or rewind don’t work
They won’t let you take likes away even if it was an accident 
The only thing that’s keeping me from downloading is that I keep getting matches otherwise I don’t recommend",2
8a03bb5c-0ee0-4437-a37e-b129e09c1f1a,2021-12-16 03:17:44,"I do not recommend downloading tinder unless you want your account banned for literally no reason cause that’s what most definitely happen to me, now I do recommend downloading the Hinge app it’s wayyy better than tinder and easier to use tinder isn’t really all that anymore it never was anyways I only downloaded it to see if something good would happen but I completely lied to myself, my tinder account got banned liter 2 days after I made it why I do not know and wish I did, and let’s not mention how HORRIBLE customer service is it took them the absolute longest to respond to my email and they have a number that is out of service so don’t waste ur time on trying to get ahold of customer service. Overall my rating is a 1 star and will forever be a 1 star and I recommend trying the Hinge app for sure.",1
375aa104-bd7e-48ad-9372-8dd723c058a2,2022-09-13 05:31:46,If I could get this app zero stars I would I had my original Tinder account for months and then it randomly got reported they gave me no reason to why they took down my account so I got a new Tinder account with a different numbers that I no longer have available but I paid for a $25 subscription to this new tinder account and these guys these fraudulent thief’s said I was under age keep in mind I have been of legal age for two years they are literally trying to steal your money and not give the service that they pledged I’m considering taking legal action and calling the Better Business Bureau do not waste your time on this trash app send me my $25 for the Tinder gold or I will be pressing legal actions!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
f7d148b8-86ef-46a1-8721-70c8f3a3ec4e,2023-05-16 07:08:06,"Ok so I used this app for months and it’s good
Helps you meet people get to know them and make friends 
I found someone so I thought there’s no need for it but things didn’t worked out 
I redownloaded it but they say my account is banned without any reason like at least tell me the reason it’s too much and please look into it not me my friends I know some of their accounts have been banned to please check my review and get back to us if anybody on other side sees it",3
e5160d1e-b2ab-4729-b3ad-ce3f12570722,2022-09-11 03:19:08,"I think when I choose my song for a preview on my profile, that I should be able to choose which part of the song I want to be shown and played, exactly how people can do it on their Instagram stories, bc tinder sometimes plays the worst part of the song",3
84c8302d-c642-498f-8862-ca9e45c19c96,2023-06-02 20:43:05,"I understand this company has grown and thus the demand and need for a financial hike is necessary concordantly, however taking away key features such as daily top pick or one super like per day absolutely is a manner of which to extract even more financial gain for this ever growing selfish company. Tinder as a team has forgotten it was here to serve the community to connect, now they intentionally require subscriptions for even the most basic features. Wait until someone creates a better version of your app using artificial intelligence that requires zero overhead for the coding thus not requiring your ridiculous needs for money.",1
41e9221c-cfb5-446e-8172-3602331fd34d,2022-07-21 00:59:03,They legit ban us after I updated the profile and and legit couldn’t even tell us why just said your ban permanently and won’t even tell us why this app is such a joke from where it has come and they don’t even follow their own rules do not use this app anymore there are so many better apps out there for this stuff they are a joke and legit don’t give an cares for the people that use that app it’s all about money here and don’t waste your money it’s all a joke they will eventually ban you for no reason,1
65b0a4ab-5b02-40c8-a494-09fd37c2ae74,2022-01-14 00:48:02,I would like to say I am been wanting to get on this website and try to get on with my text now number but I got back there and got a new tablet I got banned for no reason I am in but they will not talk to me so now explain to me why violation that I did I don’t think people should download this app and I think ship people should get somebody to band this website because they are shaming people for no reason,1
14b40971-acfa-4955-b839-5de910e68a09,2023-02-04 01:32:44,Had the app for years hoping to find someone just met a few people that only wanted a hook up though I did meet one that I dated for a while but that’s it but then I make my friend a tinder cause she was looking for a 3rd for her relationship and then they banned me and her for life but some how she’s back on tinder while I’m still banned and there’s no appeal to it and there no steps ur just automatically banned for life but if I get a new number I’ll b back in stupid,1
996a0029-d260-4a74-9af2-ad7f745659db,2023-01-17 03:04:30,My main problems with this app is that every single match i get never responds even the ones that apparently says is “active” its been months probably over a year iv downloaded and redownloaded this app and 0 luck feels like a scam i even tried premium all i got was bunch of matches and nobody's actually active . You guys should make some type of program to get rid of people who isn’t active on the app for certain amount of time i think its not fair to pay and have bunch of scammers and inactive people in my feed its very disappointing And my second problem is the amount of transgenders/guys who come up on my feed when I'm looking for women .,1
ef8b4f75-da64-4e50-ab0f-33f8be576149,2023-03-14 17:12:31,"Had a verified account that I’ve been using for a long time and never did anything wrong (racism, sexism, disrespect, etc…) I literally never offended anyone or did anything wrong and yesterday i woke up and boom perma banned with no reason provided, i contacted support and they literally did nothing they just repeated the “go check terms of service” which has zero info about why i could possibly be banned, what makes this more fun is THE EXACT SAME THING happened to my room mate at the exact same day, like the whole story X2. What the actual f is wrong with Tinder i lost all my friendships on the app",1
66ad95f9-edb1-4a2c-937d-365915cf5578,2023-11-11 23:02:36,"I don’t think they literally don’t care if you actually find someone, just spend money, you need the subscription than the better subscription if you want to be seen oh but your still not really being seen so get a boost and you’re not that likely to get a match unless you used a super like so better buy those, like no holy crap, so I need to spend what like 100$ a month on an app just to do it’s purpose",1
d2a5b381-f011-495f-a16c-089d30fc7d5f,2023-09-09 16:46:07,"After having tinder many times, payed and unpayed over the years still haven’t met anyone off of here, matches are slim to none, bots galore, and when you do match with someone they probably won’t reply, out of 10 matches expect 1 to maybe reply and 3-6 to unmatch, and that’s swiping right on everyone. Free version will hide matches from you so that you will pay so you’ll be stuck swiping for weeks, just to maybe match with the likes you received, and if you pay for it and look at those likes it’ll probably not be worth it or most likely be a bot or someone who won’t reply… my advice, don’t waste your time on this app and just go outside in a public area and try to talk to random people, you’ll probably have better luck",1
f9e2f08f-ca94-432c-92af-b484f667b488,2022-06-10 13:49:28,"It’s been days and the only thing it does is pause my account but i really don’t want this app and it’s like refusing me to delete it, it always says “couldn’t delete account” I only downloaded it because my friend insisted and either way tinder is overrated, and they kept showing me people I declined, overall a bad experience especially since it’s not letting me delete the account",1
40f95a9e-f996-41b7-8f3d-b37f52b74300,2023-07-23 08:28:46,I used a meme for one of my photos and got flagged for using “photos of other people” and since I didn’t take it down cause I figured surely it’s a non offensive harmless meme surly this won’t be an issue… This is my fifth year banned and I still cannot make an account because the worst algorithm ever put me on a list and no humans review anything. I filed numerous help request and keep getting the same automated messages that “the ban is permanent.” ALL BECAUSE OF A MEME THAT SAY “BANANAKIN I HAVE THE HIGH GROUND.”,1
6d3bacae-9bcb-4f3f-abbb-2c72135029c7,2022-05-08 16:41:41,App does it job I’ve met a few girls on here and 2 relationships from it but I would really appreciate it if y’all had a section mainly for ppl who just want hookups/fwb or at least make it possible to have in the bio tired of having to go thru 20+ girls that’s not seeking what I’m seeking,4
f4f379c0-bee4-4d56-921b-2fbf971d4238,2022-05-22 14:01:31,Twitter is a great platform for meeting new friends and lovers if you can get around the Nigerian scammers it’s a great way to meet real people I just wish they would be able to help get rid of scammers instead of closing your account for reporting them,5
316c7ff8-7cdc-46cc-a2a9-55e778ca2ed4,2021-11-30 12:08:44,Yea you match with people but no one responds back to you it’s like you’re trying to date a ghost most of the time through the app because the responses you never get back from them even if it’s for friends no one responds back to you so I think I’m done with the app it’s pretty dead and dating and making friends just got a little less satisfying through online,5
96691ec3-ec4a-4d70-bf68-5b8743a1b5d2,2022-08-20 19:12:41,"I paid their fee to be able to like more profiles and then after liking more profiles they accused me of not being a human and won’t let me log into the app that I have now paid for, every time I open the app it asks me over and over and over again if I’m human and to tap the picture of a pig, to prove I’m human but it never lets me into the app to use it even though again I have paid for it.",1
fa019e0f-e184-4a01-b326-16f912506dcb,2022-05-12 00:41:00,"You can get banned from the app for simply updating your phone number if that phone number was used by someone else and they were banned, when you try to figure out why you get banned you have no way to know why you are banned and there is no way to get unbanned as they have no appeals system, when you go to customer support they o ly tell you that they can’t tell you why or give you any support, they also have a shared ban system so you are also banned from apps like OkCupid, PlentyOfFish, and Hinge so you can kiss your online dating life behind because of their lack of care for the user. I would rate the app 4-5 stars if it wasn’t for that but their lack of care has proven to me they only care about the money they make off their users.",1
44a5b325-1b75-4c39-8c7f-be508ed7963b,2023-07-11 14:35:32,"I am sure at one time this site did well at actuality getting two people to date or at the very least meet
Now in 2023 it has become a scammer dream lots of fake profiles and lots of people just looking to bait and switch  You to give out your phone number or go to WhatsApp or other websites with little to.  No controls and a lot of sugar babies just looking for a quick hand out of
Money with no intent to meet yes there are a few real or serious people looking for something of equal value of actually meet or going on a date but be warned",1
1e505e49-2245-4793-be3e-b27922341721,2023-05-09 09:10:33,"The app, much like casinos and sports betting platforms, gamifies certain human aspects, exploiting some of our most profound insecurities – primarily, our need for validation. It's my sincere hope that the app can evolve to promote genuine human connection, rather than reducing individuals to a mere collection of nine images and videos, supplemented by sparse text for cover. Ideally, it should encourage authentic engagement and interaction, rather than shallow, superficial judgments.",1
55f13fee-896f-4239-a63f-55ab17521359,2022-07-02 20:11:25,So I got this app and had it for about a week and then all of a sudden after getting the month subscription I get hit with being banned for something I apparently did and these people that run it refused to tell what I apparently did when I know that I did absolutely nothing wrong and didn’t violate any of the terms of service cause I never had a chance to talk to anyone except for maybe 15hrs in total,1
81c3968b-258f-4baa-a7e1-caed9545494e,2022-07-16 01:56:35,So I’ve been using this app for awhile now and I loved it at first then one morning I open the app and said I was banned for violating terms and guidelines I know I haven’t doing anything wrong so I requested an appeal and the support is horrible they don’t answer to and if they do they give it’s like a copy and paste messages they don’t tell you what u did wrong only overall the app is trash they take your money and ban u for no reason,1
f27a86c9-3832-498b-ac68-8b265b1b1ae5,2022-12-03 17:54:56,"Not sure if Tinder platinum is really working and putting my card in front or if I’m just a lil ugly… 🫢 anyways, it would be cool if analytics were added to see more stats on our profiles like how many times a photo was looked at or for how long and etc",4
83961a47-9a24-43f1-82d6-6e27b1d60871,2022-11-24 23:51:27,"Let me explain I don’t text nobody nor do I get likes, this one person who I apologize to had a past and not a good one, that’s besides the point, the point is we was texting I didn’t say anything crazy nor blankly inappropriate but since she’s petty and immature one report I get banned from it no warning no heads up just got completely banned out of no where I explain to them what happened and they get saying I violated guidelines. I just got banned hiw weird that a women just sent one report and I get banned shaking my head unbelievable",1
b3a960db-d878-4167-9b80-f3b5b4812830,2023-05-03 04:40:39,"Not sure who you’re trying to fool but if we pay your fee, you shouldn’t have the deceptive ability to intentionally reorganize the likes we give to people. If I like someone, that like should be organized in that users inbox by time stamp order, not whatever algo variables you deem ideal to reorganize that users stack. It’s so deceptive and dirty I can’t believe Steve Jobs pride and joy Tim Cook hasn’t confronted Tinder about this after giving Uber a major wrist slap when they were deceptive in shadow banning. These loose rule breakers are reducing the quality of the Apple App Store and i lose more faith in Tim Cook every time I encounter an app not truly worthy of the App Store as it once was.",1
36a9ff37-49e3-4dcd-86d1-b6b558296eee,2022-05-10 07:13:16,My account was banned after having Tinder for 3 days I made sure everything on my profile was appropriate and I’m 18 years old I didn’t send any inappropriate messages or pictures so I have no idea why I was banned this makes no sense and they didn’t even give me a reason why or a chance to explain whatever mistake was made Im very upset because the time I had on here was actually fun while it lasted,1
23e2b7ed-3dd6-4fb5-82f7-63ea0574508c,2023-11-05 13:24:08,"I had got a whole new phone and a whole new phone number , although I have no way of getting through onto my old account I made a new tinder account with my new phone number and after not being on it for months I came back to my account permanently banned , I’ve never sent anything bad or even really pursued anyone really on there , none of my pictures were bad pictures and I’ve seen nude photos on peoples accounts before so it makes no sense why they aren’t banned but I got banned , honestly this is the worst app to get because even when I reached out to let them know about my account and situation they told me they couldn’t do anything for me and closed the case . DO NOT get this app it’s literally the most stressful and worst thing to be on .",1
dd4110c4-2785-444d-a006-00aea1d9ed3c,2022-11-21 04:53:43,"The profile’s are fake to a degree and they are paid services, they are hookups and they are required by the bamb to bring in clients and the dough, very awful again don’t don’t waste your money and energy especially if it’s positive energy.",5
7b25f48d-3854-4e29-a897-86cca8d3ca20,2022-08-15 12:49:33,I logged out because my app was being slow and haven’t been able to log back in since I’ve emailed to see what’s going on and got no response because it will let me past the log in but when I verify I’m not a human it lets me answer says I proved it and then acts like it’s loading and asks a new question and I’ve been dealing with this for days now,1
9bb7a7d3-444d-40f4-b797-9be07e77eba4,2022-12-03 00:42:48,I’ve been have tinder over 2 years now and it’s been good the passed 2 years met a lot of people over time but I was banned from tinder for no reason I never posted anything with my shirt off and said anything rude are nasty and my account got banned out of no where I get off tinder for a couple of hours and when I get back on it’s shows I’ve been banned like come on there no warning and nothing just straight banned me,1
a9d9ec0e-775a-4518-a02f-5c1346bc649b,2022-02-13 23:04:26,Why can’t it just be free what’s the point in the darting app of you have to pay to see who’s likes you or not it’s kinda of dumb and you guys will get profit  just to see if some likes you it’s kinda dumb joust make it feee so it’s fair some people don’t have money to pay for the subscription,3
dc1bbfb0-5f50-48e5-a727-8919b21781bf,2023-09-21 06:31:37,I have been trying to get a woman to come to my camper in Delhi Iowa campground G lot 42 and if we can get together and have a conversation with her I would like to get together and bring her to my apartment building I’m,5
fcfdcf76-3fe8-4ec6-8939-1521767c152a,2023-06-18 14:16:47,This like  every other app there is no age verification on here so technically someone under age could create an account then if you meet them  you can get charged or like I was on another app 3k  money to cover damages cause someone posing as an 20 year old was actually a minor will not be using this app,3
ddd33248-f979-4348-a44c-404211ed5d90,2022-12-22 03:40:32,"Yep that’s right, tinder works in the first week or two after thar you’re in low priority que or you’ll get matched with women who are above their caloric daily value, every time I noticed that when I delete my profile and remake it again after few months, I get the best results and soon as I get tinder premium, I get absolutely no matches, I tried researching this phenomenon and turns out I’m not the only one. This app is pure capitalism there designed to take up as much money as it can, it’s a scam",1
ca67fa39-12ee-49f3-ae7c-31213ff07ff3,2022-04-02 15:37:25,I was randomly banned it said I violated the “terms of use” so when  contacted the customer service they said they couldn’t tell why I was banned just to look at the terms of use and basically try to guess what I possibly could have done wrong 😑 not a good look if people can easily get rid of you by just reporting your account because you don’t want to talk to them great app though 👍🏽,1
2df45071-8b0c-42df-adf4-bc541f90be7f,2023-09-25 09:51:45,I’m just going home now to take my dog out and take him for his nap so I’ll be home soon as you guys can be here by then love you bye love dad and dad and I will be back to you guys love you guys bye.,5
8494e9f7-186d-48f8-953d-71269001365d,2023-09-19 12:23:45,"People who like you should show up on your feed not take weeks to see a person who likes you shouldn’t force people to constantly keep using this app just so that way people like each other can see each other but instead utilize the app so that way when people like somebody they show up on their feet, and I don’t have to waste because of swiping in order to try to find someone",1
32160c0b-c939-4db7-9bee-5c38b9458519,2022-07-02 05:21:49,"I cannot in good conscience continue using an app owned by Match Group. Match (Tinder/OKCupid/Hinge) donated more than $100k in 2021 to Republican Attorneys General Association, which constantly pledged that their donations go towards efforts in removing the constitutional right to choose, as has unfortunately become the reality in this country last month. Receiving notifications and statements from Tinder/Hinge re: claiming their alleged “solidarity” with all women feels absolutely sickening when the company itself contributed to this devastating regression in human rights. Please remove all affiliations with this and any anti-abortion group and take TANGIBLE ACTION WITH YOUR FINANCES for the betterment of women in this country.",1
20abb80a-7a7c-4911-b518-785105b8dd8d,2022-08-13 21:06:51,"I fully blame Tinder for the atmosphere in the dating world today, it has created a terrible environment that monetizes the aspect of finding someone special, this specifically targets men. The developers of this app have focused the entirety of their efforts to ensure that you will not find someone on their platform, hoping that you get more and more desperate to spend money to “unlock” the 100’s of people that have swiped on you that they purposefully keep from showing up on your feed so you cannot match with them. They’ve managed to weaponize the core aspect of human love and desire in a way that no other company could even hope to compare to. I sincerely hope the creators, board personnel and developers experience tragic and unfortunate events in their lives because they do indeed deserve it as they are disgusting subhuman snakes.",1
0800d9e7-2b99-4e8b-be3e-2a123a0362ad,2023-02-20 13:21:14,"I feel like tinder is starting to become a bot attraction as the days go on , more an more bots claiming to be real , an I feel like it gets bad as the days go on , I feel like 60% of the people on there are bots please fix this tinder , even with a blue check mark they still end up being bots",3
7e1490bc-35d4-4d81-b144-45e673f33b36,2022-10-31 17:25:50,I only had tinder for about 2 days used all of my own pictures and when I went to do the verification for my account I got banned and After trying to figure out why I got banned all they said was I violated the terms and services which is kinda hard to do when you only have it for a day and then being put on review because I was trying to get verified and then getting banned right after the fact and when I asked how/why I was banned they gave me no answer on the how and for they why it was just that I violated the terms,1
9f1410b8-e5bb-487d-ab69-c10398a5dd59,2023-03-31 02:10:46,"I’ve been using this app for a while and have connected with awesome people, but lately, as of maybe three months ago, everytime I get a superlike and I swipe right, I dont get a match, its starting to upset me quite a bit that they havent fixed this, apparently its a bug or its paywalled, I dont know, but I’ve had the paid version for over a year so I assume its a bug. Please fix this, I dont know how an app that has existed for over a decade cant get something so simple to work.",1
1c5aed65-99fa-4370-bf17-6506d4e25049,2022-05-20 13:41:37,Pls fix messages that appear and reappear and the typing error the keypad or text box disappears a lot also I get stuck on pages and have to shut down thank you,5
0898e837-5c7d-4cc3-8dce-0c37bb474ecd,2021-12-08 06:53:00,"My main issue with tinder to be exact is when someone’s distance in swipe says 5 miles away or something but once you match them it changes to like 250 miles, this gets extremely annoying when you match thinking this person is up the street and come to find out there in a completely different city or state.",4
395b04f3-8235-494e-aa49-a4e1dc56c089,2022-05-30 18:31:32,Can anyone relate lol whats with them banning people who clearly do not go against any of their rules or guidelines??? Just seems a bit selective and fishy to me now that Ive been researching for a bit and have seen that many women and trans people have also been unexplainably banned. Tinder is ok with outwardly stating they allow registered sex offenders to be on this app but then seem to not be willing to publically address this reoccurring problem that seems to be continuously swept under the rug... like literally I was swiping fine and pretty last night and was talking to a few men and then i open my phone this morning and see that im banned lol... like i literally read over all the guidelines and i coudlnt even think of anything I did that would have even applied to anything they had written... someone has to do something about this and please give me my account back! Otherwise I can very much see this snowballing into a bigger issue.,1
3144ee5e-9af2-4ccb-94fb-653acc04ac0d,2023-03-29 18:10:04,"Pretty useless after a week, there are a lot of profiles and I am in a very populated area, Im probably a 7/10 guy never had problems meeting or getting women, have platinum status, boosted during peak hours, set profiles to see the most “recent active” just about everything you could possibly do, I get that there’s a lot of guys contacting women but not even one of the worst looking has liked my profile ? That makes no sense, you cant really message anyone so whats the point my subscription will be cancelled luckily I just paid for a month",1
49e84fc7-a1af-4754-b596-a71e12e568b2,2022-10-22 19:03:26,I’ve been off on a tender for years and this is literally the worst it’s ever been I swipe and they don’t come up for days that we matched my messages take forever to send at half the time they don’t even send that keeps on crashing and it’s really annoying because I would love to use this app and hopefully find somebody but it makes me not want to use it,3
8ad03111-7ef8-4038-8cee-1cabddee975a,2022-08-24 21:22:27,I got banned because of how I look and even though I’m 19 they still banned my account and they won’t let me get an appeal or try to get it back and it also is stuck on the verify that your a human it doesn’t change the page when you delete or refresh the app it is stuck on it and the customer support is not the best i wish i could of had a positive experience.,1
b0d852ba-af81-4bd2-b1dc-79e82c645c3d,2022-11-11 18:35:03,"I think tinder misses out on great opportunities because theyre rather greedy. Tinder is so popular but its very hard for people who are minorities to even show up and i mean that with the most respect, that if they had more filters and more identifiers for what people are looking for specifically. its really hard to meet anyone from this app let alone someone youre interested in if you dont live in a super popular city like LA or NY where its equally as diverse and beats out the algorithm but even then, its so hard to match with other minorities or people who share similar interests and all of the services are extremely expensive. During this time where people cant readily go out as often this could be great for tinder if they did a small revamp and took tips from like hinge and okcupid 

edit: I got banner after i made this comment ☠️ welp 🥴",1
519d2c00-8cee-4e56-8c11-59b90bf183bd,2023-02-14 00:53:22,"biased attitude without explanation of the reasons and the possibility of an appeal .. they just blocked it on a whim, the reasons are not known - the support simply responds with templates, they don’t even want to figure it out, a disgusting attitude with their users !!!  they position themselves as a humanity social network, but in fact they STEAL PERSONAL DATA AND SELL TO ADVERTISERS!!!  even the same Facebook, which is terrible in terms of politics, enters into a dialogue and checks the correct operation of their automatic filtering by their bot .. and tINDER think that they are the only ONE.. monopolist - but thanks to this action and the saved correspondence with support - we have already taken the case to court, and besides the inflicted  morally, they will still compensate for the wasted time. and the lost information uploaded to them ... therefore

 I recommend not to ignore their boorish attitude, but to file them with the control authorities .. they don’t want to pay support for verification, they will pay fines and compensation",1
dbbad298-30c0-4dbb-889d-7ae0a5900577,2021-12-20 20:49:49,So I got back on tinder so I could delete my account because I got a girlfriend and stuff and one of my friends she said you know ur account isn’t deleted right I said I thought I deleted so I downloaded it back so I can delete my account and it’s keeps saying try again later it will not let me delete my account  so I’ll never be using tinder again because IT WILL NOT LET YOU DELETE YOUR ACCOUNT,5
805254d6-ff3b-4672-806d-c8ed2ba9164e,2023-03-08 14:54:37,"I will give it a 0 it’s the worst dating app that I have ever had a lot of technical difficulties I was charged 3 times and when I upgraded I have gotten a massage from Tinder saying that they will refund me the previous premium charges and they didn’t I have trie Deb to contact customer service you can not reach them.
So bad after all soooooo bad the worst app ever so shady and trashy 😬 people should stay away from this app I feel like I ha be been robbed.",1
f421803d-30cd-4743-a24c-f0f6849872b5,2022-06-12 04:09:05,"I have premium and i feel like you you add a height portion to the bio 

It's not a descriptive tool and would help people find more people they are interested it's a waste of a match when that person is too short or tall when you can find out before hand",4
7f9b749c-b8d7-4a74-86b4-19201045bf2e,2023-01-01 23:41:40,"Search bar that disappears every other update, messages that don’t get sent, app crashes when swiping too much, interface gets laggy, freezes… Not sure what’s wrong but respectfully get your $&@ together, Tinder…",5
011b69e2-3ba9-4b37-9ff5-7c9262f89b77,2021-11-17 17:39:23,"Tinder used to be the best dating/hook up app when it first released but now it is bombarded with overpriced and unreasonable subscriptions, obnoxious promotions even with platinum, glitch’s and bugs that will literally make this app counterintuitive and customer service that is so pointless and useless that you’re better off reading the troubleshooting guide that basically says “uninstall your app and reinstall it and if that doesn’t work you’re probably just ugly/uninteresting”. You will match with people and have full conversations that just vanish because either the person got banned or suspended and you wouldn’t know any better and or the app glitches/bugs and deletes the match entirely. I know this because I match with several personal friends and we will just vanish on each others tinder accounts and I check with support and they say our accounts are “working fine no problems or suspensions, try these troubleshoots”. Don’t waste your money or time, get hinge or just try your luck in the real world, this app has ruined online dating.",1
42da23b6-991e-40b2-ba4d-a2a363f4d88c,2022-06-12 15:14:22,"Flaw in the app is if i delete the app my profile shouldn't show for anyone else to try to match , I understand there is options on the app to turn it off but if i physically delete the app it shouldnt show my card it should detect that I delete the app for it to turn my profile off till i log back on . What is the point to have my profile on even when i can’t respond nor see if anyone matched me without the app meaning if i want to pause and log out it shouldnt show anyone i shouldnt have to go to setting turn it off then delete the app doing the most to be honest",1
e0635121-14f7-40bf-95ae-58c05e94441e,2023-11-05 16:52:21,"It’s a great app easy to use and meet people  all around the globe, suddenly I don’t get massage from my account and I don’t know why I have tried all my best but I’m not getting message fro my match  pls help me restore my account",5
a1846b10-427b-48a0-bdb1-c4149b63c33f,2022-05-10 20:57:58,"I was banned from tinder about a year ago, and tried emailing asking the reason for because I 100% don’t remember doing anything wrong other than maybe not verifying my account, if I would have known I would have been banned for that I would have done it sooner, but when I emailed them they said there’s nothing they can do about it, and they didn’t say the reason on why it happened, It irritates me because I enjoyed using the app.",1
f259080e-fa25-4feb-8b62-9732d6973817,2022-07-08 14:22:24,"The app’s developer just want you to pay big amount of money for a girl that at the end, she possibly won’t like you enough, the people wants to meet someone without paying a lot of money because at the end, you will spend it on anything to invite the girl somewhere, like going to the movies, going bowling, going somewhere else and then your money is gone so fast because you wasted it on this app. 

Make sure to read the reviews before you download this app and download the right app

Don’t be tricked in any unfair way.",1
9d08317d-e48c-43ec-86da-1139ceefa9fb,2022-01-03 23:21:35,It’s very clear that they don’t ever show you people that actually like you the app is purposefully not going to put someone who liked your profile on your screen to incentivize you to pay for gold instead they show you people who will never even see your profile overall a terrible greedy app,2
24b7cb9b-fdb3-4cd0-b3d7-3969b28fdee8,2022-03-27 12:15:10,I was on tinder for like 2 weeks maybe and then I deleted the app cause most the people weren’t very nice when turned down but then I added it again cause I figured instead of engaging in the people that like to attack you I could just delete them right away then it had been only 2 days and my account was out under review and it asked for photos so I did that and had thought well maybe I just needed to be verified but then looked in the morning and now I’ve been banned for life and can’t make another account. There is no way to contact customer service to get an understanding of why this has happened cause I have done nothing wrong Im a very nice person even when saying no to someone and at this point I want my money back for only being on there 2 days.,1
16a6fe05-dc98-44c4-8c3c-8fae5eb4b89b,2022-11-01 00:38:03,"My massages and matches are not loading in even after receiving the notification of getting them, please update soon, i just boosted and im not even able to see my matches im missing out on a potential partner, please fix asap",5
b6a00eb9-4ed7-4bb3-8892-cc98dc92896a,2023-02-05 09:28:48,It’s cool and all but there is a lot of underlying issues not like having the notifications on but tinder doesnt actually give you notifications or the app resetting and bringing back old messages and you have to delete it and get it back for it to bring up the current matches and messages you have.,3
32b79b5d-61b6-4e57-87bd-f4fcaa54b52f,2023-02-11 05:57:24,"There’s plenty to write here but try to keep short : 90 % if not more adds are fake , repetitive, while adjusting you own preferences it will still show adds that we’re NOT what you marked- distance, gender 
Another portion of adds are women that are trying to scam with sticks , cryptocurrency, or they need a gift card .
They use an algorithm of what likes you marked and send you at least 10-20 perfect matches that are fake adds in order for you to join/ pay - oldest trick in the book ! 
Thank you tinder for a couple of years for journalism and unfairness, great work for founders $$$$$ and using human weakness !",1
3502cf40-a27e-4b04-8777-60eda5ab7756,2022-05-08 06:26:19,"They’ll ban you for no reason, first after maybe a couple weeks or months you’ll keep denying the paid services they offer the you’ll notice ur barely getting any swipes at all (they’ve shadowbanned you prob for not paying for anything ) lol i’m no simp so i’ll still not pay for any damned dating app 😭😂 ill walk out and go talk to a lady myself. After they’ve finalized you’re not dumb or wasteful enough to put money in they’ll ban you",1
