date,review,rating,isEdited,title,userName,developerResponse
2021-10-25 10:02:32,"Like many people I lost my position at a school during the pandemic.  Again, like many who suffer with depression, found it was only exasperated by the pandemic.  So we had pre pandemic depression, during the pandemic and post depression (even though we are still fighting the variant). 
 I was helping my kindergartner and 1st grader with online learning while trying to keep my 3 yo daughter occupied (she did a lot of body and wall art with markers).  I needed a release for my mental health and Headspace was there and still is.  Headspace at the time, due to the pandemic offered free services and I was snd am forever grateful.  Thank you.",5,False,Depression and Anxiety exasperated during the pandemic,Grahannabelle,
2021-04-19 18:38:01,"This app has singlehandedly allowed me to get better sleep, become more confident, and relax when I’m in a stressful situation. However, this is not a “magic” app. This app teaches you the skills necessary to meditate on your own. It is a “teach a man to fish” par excelance type of app. Through it, I can go to sleep in 2 minutes or less at night, be rejuvenated during my day with a 5-minute meditation, and even call a company for my first ever job interview with a meditation for confidence or anxiety. This app is not able to be encapsulated in one review, but the 5-stars may as well be a given!",5,False,"Entirely worth it, this is the best app I have on my phone to date",Joshua H',
2021-05-24 16:20:01,"Headspace does a lot of advertising, I have had depression and anxiety most of my 50 years.  I decided to give it a try.  I thought some of the meditation were very simplistic, and not espcially useful.  The annual supbsription of almost $80 is very high for the quality of the media.  You would be better off looking for professional CD or even podcasts.  Headspace claims to have clinical proof for it's program.  Having a background in healthcare sales I would like to see a professional overview of thier claims.  Just a simple meta-data review by a third party would be useful.  Save your money and look around, for the price of the subscription you can pay less and get much better content.  I think this program was devised for type A people who want to feel like they are doing something for thier mental health.  Serenity Now!",1,False,Slick but lite weight with a heavy pricetage,tinoburgers,
2021-06-19 16:55:26,I began using Headspace to meditate but it wasn’t consistent so I didn’t see the value in it but in the past few months I’ve been using it pretty consistently and there wasn’t a single moment where I realized it but I’ve just noticed small things like I don’t get upset on the road anymore or I give myself time in stressful situations instead of giving knee-jerk reactions. These small changes have made all the difference. Is meditating super easy for me now? No. But it’s gotten easier and the way Andy talks you through it is very soothing. I could not recommend this more!,5,False,This app has single-handedly changed me as a person,jzav123,
2022-01-26 13:43:52,"Easy to get started for a novice. I might say there is room for improvement in helping beginners move into additional content they may enjoy. 

 For criticism, I feel the app requests access to push notifications way too often. I declined, my mind is not changing, stop asking please. 

One bug I encounter often is that the daily meditation exercise on the Today tab fails to load on first attempt. Closing the exercise and loading again resolves it. It seems to be some of fetched data is missing when attempting to load the exercise. The error states: “Something went wrong. Visit the Discovery tab to try a new meditation or single.”",4,False,Well-designed product,davidcalhoun2,
2021-03-02 12:55:52,"okay this is like the first review i’ve ever taken the time to write about an app on my phone. headspace hit different for REAL. i started using it in 2018, about three years ago, and it’s changed my life. like if you dedicate yourself to a daily practice, even of small increments and become aware of some of the changes that begin to take place, you’ll see so many shifts in your own consciousness as well as those around you. it’s not a miracle fix to every problem, but it soothes out some of the wrinkles of the mind which can really be a nuisance in today’s world that moves at a breakneck pace.",5,False,on everything get this app,tubmis,
2021-02-10 13:52:21,"I have never meditated even though I’ve always thought it would be very good for me. I just didn’t know how to start. My daughter inspired me to try Headspace and I’m really loving it. I’m only on day 5 but by day 2 I was already seeing the benefits and most importantly it seems to be helping me with my sleep. 

The only trouble is is that sometimes I find it hard to navigate. To find the things I had previously used and enjoyed. I wasn’t really sure where I was supposed to start so I just tried searching through and finding stuff. I do wish there were step by step instructions and maybe there are but I do t know where to look for them.",4,False,Enjoying this,becpol,
2021-01-05 15:22:56,"Now since this has helped me a lot with insomnia injury stress and getting back to gym and not stressing in math it helps and has good meditation though I have two things I would change. First, I wish they had  a video about coping mechanisms especially since mine is popping parts of my body mainly fingers which most people know isn’t good for joints. I do symmetrical things with my fingers everyday and it worry’s  my mom which I wish had a way to change. Second no more premium because I can barely unlock things without it and now the few things unlocked I need PREMIUM to do it. This just raises levels
of stress and is to much money. This just gives me no reason to meditate because I can’t meditate on what I need to medatate.",3,False,No more premium,Starfan134567,
2021-06-09 13:29:53,"First, if you are considering this app, do yourself a favor and download it.  Whether you were interested in meditation, experiencing depression, need a little nudge in your life, or you’re in a deep dark place, headspace is an amazing app that anyone can benefit from. I was in a dark depressive place in my life and tried therapy, medication, AA, yoga, church, and everything in between. Some of those things were affective and some weren’t, but by far and away headspace was the best thing to happen to me. I can’t recommend it enough, and it is truly amazing what can happen when you truly learn to live in the present. Thank you headspace.",5,False,Thank you,Bradr44,
2023-01-17 02:55:17,"This review is for the poor customer service. I got several notices asking me to update my payment info, that it was unable to be processed. The credit card was valid and fully functional, yet their system claimed there was an error with my payment. Emails to customer service went unanswered and their Instagram account happily posted content daily, an inconsistency between their communication via email. I reached out to them via Instagram and I was assured I’d be assisted. Unfortunately, the ball was dropped there too and I have deleted the app from my phone with zero interest in continuing business with them. I’ve been using Headspace for years and this is the service I receive. Seems like they’re only interested in acquiring new customers instead of servicing and maintaining their existing ones.",1,False,Headspace only focused on their bottom line.,Alibur86,"{'id': 34382312, 'body': ""We're so sorry for the trouble you are having with your renewal and apologize for the delay in getting back to you! Our support team is experiencing higher than usual email volume, and are working hard to respond to each inquiry as it comes in.  Please know that your request is important to us, and someone will be getting back to you soon to resolve the issue you are having.  We appreciate your patience! "", 'modified': '2023-01-19T14:11:25Z'}"
2021-07-15 07:21:16,"I used to love Headspace! I’ve been using it for years. However, the Netflix deal seemed to correspond with a major shift in priorities at Headspace. The content has gone from educational and engaging to a poorly executed attempt to incorporate all that is woke and politically catchy. For example, the Wake Up used to have really enjoyable videos and information about animals and the world around us. Now half the videos are about inclusion and spirit fingers (just stupid dance videos). Even the content of the meditations themselves has shifted to mirror the priorities of the political left (i.e. recognizing privilege). Andy and Eve, the founders, must have been too mainstream because they have seemingly been sidelined to include a slew of new, more diverse teachers. I’ve already cancelled my subscription but don’t have an alternative yet.",2,False,I blame Netflix,Senator1Okay,
2022-11-23 02:56:00,About a month ago I made the big decision to quit smoking which I had used as a form of self medication to calm anxiety. Well once I stopped my anxiety sky rocketed and that was when i made the choice to try meditation. I had heard the benefits but was still skeptical. Since I’ve started I’ve experienced such a grand reduction in my anxiety and have quit smoking altogether. I feel like headspace gives you the perfect toolkit to take on anxiety and stress and find moments of calm that become habits. The breathing exercises I’ve learned have been beyond beneficial. I would recommend this app to everyone!,5,False,headspace has helped so much with my anxiety,gespib22,
2021-09-27 04:09:07,"I have a few mental disabilities and illnesses, and a few months ago I was really struggling with night anxiety. I would lie awake until 3 or 4 am every night, so I asked my therapist what I should do and she said I needed to try meditation. I started using this app and after the trial period I signed up for the full year subscription! It’s amazing, I rarely get night anxiety and I can deal with anxiety in the day much better. I listen to the sleep casts sometimes, too, I just wish they had more narrated by Simon. He’s the only one I fall asleep to for some reason so I just re-listen to the bookstore ones. And the SOSs really work for me!!",5,False,Oooh yea,olivialetghklo,
2021-09-21 12:59:22,"I honestly put off getting headspace for a while because I didn’t think I needed it. But over the past couple months my anxiety has increased and I knew I needed something to help. I was addicted to scrolling on TikTok, staying up late, sleeping in and not working out, and more. Once I started using headspace though, I have felt so much better! I meditate with the app everyday and I do deep breathing exercises, I read my book before going to bed, I sleep better at night and fall asleep to the night time stories on the app. I workout more and overall feel motivated. I’m very grateful I started using headspace.",5,False,Changing my life,Emma_I_,
2021-06-22 10:16:06,"I have been using headspace for a couple of years now and it has been such a helpful tool for me. I haven’t tried a lot of the newer resources, but the daily meditations and meditation packs are so good! I love Andy Puddicome’s soothing voice and down-to-earth commentary, and how using guided meditation helps me stay on track and integrate meditation as a habit into my daily life. The focus playlists have also been a lifesaver. Kindness’s playlist is pretty fire. The yearly subscription is expensive but was worth it for me this year in a very stressful job. It’s the best meditation app of any I’ve tried by a long shot. Highly recommend!",5,False,Such a helpful tool,speedysoprano,
2021-06-10 13:51:21,"This is one of the best investments of 2021. As a beginner, I find the instructions very helpful in training the mind to be calm and happy. Even 5-10 minutes of daily practice makes a lot of difference throughout the day.  Of course it takes time to see lasting changes in ones behavior, but I could feel noticeable changes from the first day itself. It is positively impacting my work and personal life. There have been times when I didn’t trained many days in a row, but then going back to the basics course makes it ever so easier to get back on track. Love the app. Thanks Headspace.",5,False,Super helpful; extremely happy!,Ankush407,
2022-07-30 04:03:03,"This app is the best purchase of my life it’s helped me so much!!!! I love this app so much it might actually be my favorite app the way it explains meditation so slickly it almost makes it sound easy and it is after  you practice practice and practice I’m only 11 i’ve been meditating since I was 10 and it has changed my life so thank you producers of headspace this has changed my life for the better! So thank you so much for listening and dedicating a little bit of your time to hear a positive review about your amazing app and just know if I could I would give it 100 stars 
                                       -Lilly",5,False,The best!,Amy Winehouse rules,
2021-08-11 14:14:25,"Hello! I’m a 13 year old with diagnosed adhd and anxiety. It’s something I’ve struggled with a lot recently. Headspace came into my life when my dad got a year free with his new job. It helped me immensely with falling asleep. I was close minded about meditation at first but once I opened up to the idea of it, I loved it. Eves voice always soothes me and put me to sleep. Then I started using it in the mornings and watching the wake up, and it helped me relax throughout the day! Now I'm looking to deepen my practice. My favorite thing to do is wake up from a nice nights sleep to then meditate for about 45 minutes and then do yoga. Thanks headspace!!!!",5,False,ADHD and GAD (generalized anxiety disorder),Cloverrrr :],
2023-09-29 14:12:39,I’ve been a member for about two years or so now and I love the app. My only ask is that you fix the issue I’ve had with not using the app for awhile and not being able to access my membership when I return to it (I pay yearly) BUT they have always been able to get it fixed for me very quickly! I’m not a review writer but I wanted to be fair to them and give them a review because this app has done so much for me personally. I’ll be sharing my 30days free friend passes today at work with my employees if they want to try meditation out. Again I highly suggest this app. Thank you Headspace,5,False,Great app,Slevin330,
2022-07-29 14:22:58,"I have ADHD, so my brain is all over the place all the time, and I thought it would never be possible for me to develop a meditation practice, even though I wanted to. My doctor recommended this app to me, and it has truly changed my life. They let you know that it’s okay to have extraneous thoughts, and teach you how to quiet them over time. Beyond that, they have meditations to help you through all kinds of life struggles- anxiety, illness, job loss, heartbreak, etc. The paid version of the app is worth every penny. Cannot recommend this app highly enough!",5,False,"If you think you can’t meditate, get this app.",Pigeonings,
2022-10-23 13:04:25,"Headspace is great. I love it and use it a lot to wind down for sleep. I use the nighttime programs, especially the nighttime sos programs. 

There is one problem though. Unlike day programs, you can choose how long they run, so they don’t stop and I wake up with them still counting meditation minutes and I have to press finish. Half of my battery life on my phone is gone also.  I wish they would fix this because the purpose of these programs is to put you to sleep, which they do, but to fix this I’d have to wake up again to shut the countdown down. Really poor planning for use of the nighttime programs!",4,False,Nighttime programs will run down your battery,Winder Girl,
2021-04-08 23:43:55,"If you struggle with grief, whether it’s for yourself, a loved one, or just the state of the world at present, I highly recommend meditation. I know I need to meditate to make give my mind a break from the constant burden of grief, but just sitting still for 10-30 minutes doesn’t work for my ADHD brain. Having guided meditations takes the some of the pressure off, and I find Andy’s voice really soothing. Recently I’ve been going on guided runs and I find that it’s changed my mentality while running, which I also use as a coping mechanism for grief. If you’re like me, struggling with sadness and anxiety, wanting a break but not knowing how, this is a really great tool.",5,False,Good for grief,Mimi McMurray,
2021-12-21 17:17:53,"I used to LOVE this app, it was perfect for a beginner and really helped me to start my meditation journey. However, i have noticed we have to have a membership just to access the basics??? NEVER has it been like this and the membership is extremely expensive. I would think if you wanted people to try the app and get a feel for meditation, you would at least leave the basics free as it always has been. It is so sad that during a time where people need meditation most and are struggling financially, headspace now charges you. That is a shame. I can vouch that it used to be basics free and other things you would have to pay to unlock, but now everything you have to pay for. So sad that this app is just like everything else in this world trying to get money out of us. Will never recommend this app again.",1,False,Disappointed,disappointedanond,"{'id': 27130446, 'body': 'We truly do appreciate you and we apologize for any negative experience. We recently updated the Headspace app to allow all new members to unlock the entire Headspace library through our free trial. During the trial, you will have access to all of our content, so you can explore and discover what works for you. Once the trial ends, you can opt to continue your meditation and mindfulness journey with a Headspace subscription or you can cancel. Check out our FAQ for more info and/or alternatives :) https://help.headspace.com/hc/en-us/articles/115008192928-What-s-included-for-free-', 'modified': '2021-12-29T19:13:43Z'}"
2021-02-12 18:02:39,"You know how you get on a kick with a healthy diet, exercise and sleep routine. Every day, giving it your all and feeling better each day.  Then one day you wake up and just stop. No more early mornings, no more healthy shopping, no more feeling good just because you feel good. That’s where I was with my mental health and meditation when I started using this app. I used to be in a great place with my meditation practice, but years ago I just quit for no apparent reason. Headspace has helped me get back into that groove of mindfulness and meditation and I’m sincerely grateful. Thank you for helping us find our way back. Much love!",5,False,Just what I needed to get back to my best life,Heath Calloway,
2021-01-15 18:45:50,"As someone who has struggled with anxiety most of my life, Headspace came along at a time when I needed it the most. Coupled with a trusted counselor, Andy and team have taught me how to “not borrow trouble” and be grounded at the world you see in front of you - always holding onto the blue sky analogy they frequently come back to. It serves as a reminder that the highs and lows are transient and do not define who we are or our worth.

Teaches me to be grounded in the moment and there is an extensive library of topics and even SOS media that ions that can be used to slow things down a bit when it seems unmanageable.

Highest recommendation of any app I have ever used!",5,False,This App Literally Saved My Life,jon q 2002,
2021-01-12 03:47:14,"Let me start off by saying overall this app is decent for guided meditation, which is kind of the point and I get that. That being said it’s really disappointing that at this price point I’m unable to share my subscription with my wife. It’s just another reminder that they are far less interested in actually helping people than they are in maximizing profit, which is sadly the standard for the industry. Slick cute marketing designed to make you think you matter as a person but in reality you only matters in terms of revenue.",5,False,Disappointed subscriptions don’t share across family,Somnicide,"{'id': 20382414, 'body': 'Sorry about any confusion with our Family Plan. If you looking to upgrade to a Family Plan, we recommend starting here: https://help.headspace.com/hc/en-us/articles/360011895334', 'modified': '2021-01-13T18:28:17Z'}"
2021-01-15 03:15:33,"one word; Surprising. out of all the meditation apps i have downloaded this so far has ben the very best! Absolutely love it.... and it’s netflix show ❗️ It helps me fall asleep easier at night and gives me a better sleep 💤This app makes me in a mood like refreshed and ready to have a good day of kindness. Just that feeling after meditating is so peaceful and relaxing. Another thing is it’s so so helpful when you at first don’t really know how they say “Being distracted is normal so don’t worry” I am myself a app reviewer and i review apps. One thing though there is so many things that cost money in this app but there is a handful off things that don’t so i will deduct a star for in app purchases. This was my app critic review
 
Jocelyn",4,False,One word,XxGoldenGamer1245xX,
2023-04-12 20:40:10,"I am a cancer survivor and the years following cancer treatment were really hard for me. A saw a therapist and she recommended Headspace. It took me about a year to really get the hang of meditation and now I can work it into many of my daily activities.

This app has gotten better and better through the years. There is so much on it yet it is easy to navigate and use. I recommend the app to anybody currently going through poor health or other life struggles. And when you have the app they give you buddy passes from time to time for friends to try. 

Give it a try. It is worth the money.",5,False,Worth it,Playtime99,
2022-10-17 16:31:10,I have struggled to focus on mental health for a good while I been meditating off and on for maybe 2 years or so? And I finally am getting myself on a rhythm to keep up daily meditation so I can remember to keep my feet planted and take time for myself. I also got really involved with it’s sleep help to from wind downs to helping falling back asleep or getting yourself to sleep as someone who has troubles getting into the wind down process I find myself most commonly not sleeping very well regularly this app helps a lot with it. It’s been an absolute great experience and thankful for its resources to help me in my day to day life,5,False,Great app,mario_kyle,
2021-06-24 03:10:08,"I don’t leave reviews unless I am 100% HAPPY with the app/product. This app has changed my life. It provides a fantastic way to calm your mind and to focus. I also never buy an app until, again, I am SURE of it. Family recommended HeadSpace to me and I was instantly hooked. I had watched/followed along with the Headspace meditation videos on Netflix and was in love with the way it helped me clear my mind. 
If you’re even considering this, or looking for a way to clear and expand your mind and relationship with yourself, download and consider buying the full experience on headspace. Such an amazing app!",5,False,Incredible.,12-Nic,
2022-05-20 03:15:50,Overall this is an amazing app. I give it 4 stars only because I am a person that heavily struggles with falling asleep and not being able to create a playlist or at least add on a certain amount of hours of just background music/noise after the story ends just adds to the struggle. Having to get back up while almost being sleep to exit out and turn something else on just wakes me up again. So I would suggest doing something like that to improve the app for people who struggle like me. Again this app is awesome and totally worth the money. I’d never get rid of it but making that one improvement would be so helpful!,4,False,Suggestion,Samm Pi,
2021-04-15 03:10:49,"I started out with the Headspace episodes on Netflix and it inspired me to download the app, and it’s worth every penny! I realized I struggled a lot with insecurities and anxiety but after a few weeks of meditating daily I realized that there were deeper feelings causing those issues. It really helped me discover, cope with, and emotionally evolve to deepen my self love and my relationships with others. I am a more balanced, happier person and a lot of my frequent mood swings and frustrations have lessened dramatically, I am able to let things so easily and be at peace. I most certainly will be a life long meditator thanks to this app!",5,False,This app is life changing!,8fuzzylegs,
2023-04-22 12:44:38,"This app will not only help you learn how to meditate, but also provides many easy ways to add meditation and mindfulness to your life. They offer many, many short course which we can all allow time for in our busy lives (as a single mother of two I feel qualified to make that statement), but also many nighttime programs to help you sleep, and many courses to deepen your meditation practice. I wish the free app had more to offer, but I dived in and bought the annual subscription and I am glad I did so as an investment in me. Like a gym membership - but better!",5,False,Many options for finding peace,apsparent,
2023-01-12 14:21:00,"I’ve been using Headspace for almost 3 years now and it has helped me become a more balanced, more self-aware and less reactive person. The courses are great but each session of those is usual 10-ish minutes. For when you’re short one time there are guided meditations for three and five minute times too. I was able to use it for about a year for free during the pandemic since they were offering it for free to healthcare providers but have continued to pay for it the last two years. It’s worth the money and time to help yourself become a better version of you.",5,False,Worthwhile,Liveafropop,
2022-02-23 05:25:25,"You need headspace and especially its subscription. So worth it. I’ve had a lot less “low” mental states with headspace. Ive had great sleep with headspace sleepcasts and stories that distract your mind with nice little stories that usually take 45 mins and are always so wholesome and calming. I also love the mini teaching videos they have that explain mental health ponderings. There are so many more great features that you should check out to see for yourself how fabulous headspace is. And again, Please please please also get headspace subscription to access all these things, trust me it is so worth it ❤️",5,False,I’d Recommend to anyone,Elellys's Iphone,
2021-12-06 03:30:51,"I recognize not everyone can pay for this and the free medications are very limited, but this app may be my favorite on my phone. Very grounding, I notice differences in my day to day life from improved focus to overall sense of calm. I'm 18 and I've been trying to meditate every day, although it doesn't always happen I recommend this app for all ages. 

So many different courses and practices I have yet to explore. Even though they have around 3 different guides for each meditation, I have to say Andy has the most calming voice I have ever heard. Definitely worth the annual subscription.",5,False,necessary for everyone,jfhdiqbf g,
2021-06-21 15:18:50,"Doing mediation everyday has really helped me so much.. I’m no longer restricted with my negative thoughts and anxiety, but I am now able to free myself from those thoughts and be more at a calm set of mind because of this app. It has helped me realize so many things in my life, that I either had to change or get rid of to make it better and I’m honestly so happy now and at peace. I’m only in session 9 of the basics still, but that just shows how much it has helped, there’s not a feeling out there more peaceful then after meditating, having that clear, calm, and soft state of mind.",5,False,Healing of meditation,erection day,
2021-03-24 01:00:45,"So I downloaded the app, took a couple of breaths.  Gave them my email...then asked towing up for a membership.  Skipped past.  It made me take more deep breaths.  At this point I realized this is a breathing app.  I’m pretty sure I already know how to do that, since I’ve been alive for 40 years now.  Next step, mystery plant identification.  Now this sounded fun.  Spent 5 minutes watching someone tell me, in order to identify a plant, look for a sticker or tag on it that says what it is. You can also type in google what features that plant has and maybe google can tell you.  😂😂😂.  It was at this point I realized that this app is for morons.  Oh in case you don’t want to pay for this, I can give you some tips.  To prevent chocking while eating.  First try chewing the food with your teeth.  Second, take smaller bites of food at a time.  Lastly, drink water to help wash it down.",1,False,Deleted after mystery plant,Adorak,
2023-06-14 13:44:19,"I have been on a search for the best meditation app. I started with headspace for a year. But then I tried Balance for a year. And then Calm. I found that I prefer a longer guided meditation with occasional reminders guiding me back when I may lose focus. Calm is focused on very short meditation with lots of content, it’s good, but not for me. 

Headspace and Balance are close, but I prefer Headspace. I enjoy the different courses and I found I missed Andy’s voice guiding me through the meditations after I switched. Coming back to Headspace made me feel instantly more comfortable and I am so glad to be back on it.",5,False,Top of the line,A.J. Korth,
2022-06-11 08:18:47,"This app is simply amazing. I’ve been meditating for a few years and this app is the best tool I’ve used. I got a free account through my work, but if that account ever ends I will defiantly continue using it.

In my personal life my girlfriend and I suffer from anxiety and depression. The guided meditations provided through this app has been incredibly helpful for managing that anxiety.

I work in a fast pace environment that can become overstimulating pretty quickly. Often times after a big rush me and my employees will sit in the office for a few minutes to meditate and collect ourselves.",5,False,The best meditation app I’ve ever used,Not Another Critic,
2021-11-26 22:00:48,"This app exceeded my already high expectations. I tried out premium and I would definitely recommend. The options are limitless and there is a a topic that fits every situation you may be in. There are short and long options for whether or not you are under a time crunch. There are also just calming nature videos for when u don’t necessarily want to meditate, but you need some calm and focus. There are workout and yoga for when you want more body awareness. There is still more that I am still yet to discover! It has helpers and is helping through times of stress and anxiety.",5,False,100% Worth It,Teen Girrrrl,
2023-09-04 05:15:46,"I’m 10 and I suffer with with emetaphobia (fear of vomiting )  my parent found out about this app so they started using it to try it out and they absolutely loved it my dad says the first 2 min he listens to the rain radio he falls asleep immediately so then my parents suggested that I should try it and before I used it I would wake up exhausted because I could not fall asleep but now I fall asleep write away and I feel so much better  especially in the morning. I think it’s really worth it

Ps:one of the best sleep casts in my opinion is rainday  antiques or rain radio (that’s the longer version).",5,False,It’s amazing,vsh violet123,
2022-12-11 13:48:52,"I sleep so much better listening to the wide array of sleep casts available. I love how there is a different soundscape for every one, holiday chalet is is a cozy crackling fire, and sleigh bells, and you can dial between the ambient sound and the voice. I love the mini meditations before going into the guide describing whatever the title subject matter entails. 
Rain day antiques is another fav of mine:)
Then you have the wide array of meditations to choose from. And they’re always expanding the content. And really leveling you up in a gentle way to progress further for sustainable growth. I’m so happy I found this app.",5,False,Love the meditation and sleep casts,Lilpeachesz,
2022-05-25 04:12:37,"Why in the world does a meditation app with a *paid* option have to collect any data about me at all. It’s just a disgraceful attempt to further monetize their users. I’m all for making money, but give me the option to pay and then *DON’T* collect my data. Developers: don’t bother pretending that you are keeping our data safe. Your policies give you plenty of wiggle room to change your mind and if your company gets sold out goes bankrupt then anyone can buy my personal, sensitive data about my well-being. What if my health insurance company eventually gets it? My employer? Not worth it, deleted and cancelled subscription. There are other meditation apps that actually care about their customers’ well-being, by not making them worry about their personal data being hijacked.",1,True,Disgraceful data collection,yankading,"{'id': 29882626, 'body': ""Thank you for reaching out. We are sorry for any trouble. This type of engagement data is only tracked internally by Headspace via an anonymous alpha-numeric identifier. Headspace may share the information you provide to us with third parties to perform certain product functions - for instance, web payments (if you have a paid subscription) or authentication of your account.\r Please send us a note to help@headspace.com and we'd be happy to assist further.\n\n"", 'modified': '2022-05-21T19:46:51Z'}"
2022-05-24 20:12:44,"I have found using this app consistently has greatly improved my anxiety, patients, and over all self awareness. Just taking the time each day just for myself and allowing my mind to rest has been life changing and a blessing. I also use the sleep aids this app provides and my quality has improved. I have a hard time with my mind racing when I laid down and it took forever to fall asleep then I would wake up through out the night unable to go back to sleep, but not since using the techniques and tools provided. Thank you Headspace ❤️❤️❤️",5,False,Life Changing ❤️,finally at rest,
2022-01-24 07:32:49,"I used to use this frequently when I had panic attacks or my racing thoughts kept me from sleeping. But since they made every aspect require a paid subscription, I’ve lost my main source of relief or break from these feelings. It’s really disappointing. I understand the need for profit but having just 1 of each isn’t taking away the benefit for the customers who want variety that were already going to pay. Instead it hinders the users who can’t afford it and still have to find some alternative to relieve stress. As well as the company, they are losing so many downloads and recommendations from the unpaid accounts it simply cannot be good for business.",3,False,Paying to stop a panic attack.,E2857271,"{'id': 27676590, 'body': 'We highly recommend seeking professional medical assistance. You are more than welcome to check out our FAQ for more info and/or alternatives :) https://help.headspace.com/hc/en-us/articles/115008192928-What-s-included-for-free-', 'modified': '2022-01-26T14:21:58Z'}"
2022-04-06 11:19:05,"I was the type who was always skeptical of any sort of self care, especially anything that seemed spiritual in nature. I started Headspace just on a curious whim and now I’ve been using it almost every day for over 2 years. 
You start to change your perspective on what is important when you consciously sit in silence every day.  It seems silly but this app has been one of many tools to help me find a new appreciation for the present moment and has actually changed my life for the better. 
If you haven’t, I highly recommend giving this app a try.",5,False,Best Source of Self Care,07edwardo07,
2022-11-25 05:05:50,"Tl;dr: meditation and the methods used are great, the app is poor for tracking ongoing goals and features.  I enjoy headspace content and recently re-subscribed after a long period off.  Many of the new features on the app are not really to my taste or needs, but I hope someone enjoys them.  The frustrating part is that past meditation is annoying have to find chronologically, and finding a feature takes you directly to a session and not the enclosing program or course, so its incredibly difficult to navigate the structure repeatedly.  I also would think by now there would be a filter by teacher/voice for all sessions.  Hoping for improvements.",3,False,Poor App navigation and recall,elbows-ankles,"{'id': 33404380, 'body': ""Thank you for your review, we're sorry to hear that you're not satisfied with our recent updates, and we'll be sure your feedback is heard. If you have any questions, please email our Support Team at help@headspace.com."", 'modified': '2022-11-28T11:36:53Z'}"
2022-01-27 13:13:52,"I am a licensed professional counselor, and I cannot say enough good things about headspace.  It is an excellent app!  There are many mindfulness apps out there, and many various free resources, but none offer the clarity and ease of use that is provided by headspace.  Headspace is clearly organized and user friendly!  It is not too overwhelming, but at the same time has a meditation for almost any need.  I encourage all of my clients to use headspace!  I wish there was an affiliate or referral program, because I literally tell everybody about it.  Keep it up! And THANK YOU!",5,False,The best thing you can do for your mental health and wellness,jpmd33859382,
2022-03-18 04:29:20,"I am confused on why the app developers decided to only make this a subscription app. Before, they had free meditation courses that were super helpful to me as someone with anxiety and depression. Then one day they completely changed it, and all my previous courses are under lock and key. I’m a college student, so I can not afford these pricy courses. I’m super sad, because I absolutely love headspace and wish I could have a subscription, but it’s not even the fact that you can’t do anything, it’s the fact that you used to be able to and now can’t. It seemed more like a cold business move than a company actually caring about the people it serves. Extremely disappointed. I still look forward to when I will be able to afford a subscription, but I feel hurt by this decision",1,False,"Great app, still upset",swchick4,"{'id': 28700229, 'body': ""Thank you for reaching out. We are sorry for the trouble. Please send us a note to help@headspace.com and we'd be happy to assist further."", 'modified': '2022-03-21T16:18:12Z'}"
2021-11-03 13:01:55,"I have been meditating on my own for about a month now and my experience has been mixed. Some days I have intense focus, others I can’t shake my worries and responsibilities. Today, I downloaded the Headspace app because I thought I could benefit from some guidance. After a short 5 minute guided session, I was almost in tears. My teacher, Dora, effortlessly explained and guided me through my meditation and I was shocked at how easy it is to relax and be at peace; something we all need. Thank you, Headspace. Those 5 minutes of peace were priceless. Please try this app, you won’t be disappointed.",5,False,Just Wonderful,Zion_2014,
2021-11-14 20:03:20,"My school is providing Headspace accounts for students. I’ve been using it almost every day for a couple of months. Each meditation, whether it be a ""course"" or a stand-alone meditation starts with 1 or 2 sentences on the topic, and those sentences aren’t even helpful, and the other 10 minutes are exactly the same as every other meditation on the app. ""Start with the eyes open, take some deep breaths, on the next exhale close your eyes. Starting at the top of your head, scan down your body, etc, etc."" Nothing at all addressing the topic of the meditation you chose.  This tells me that not a huge amount of effort is going into this app to make it worth the price. Try Insight Timer. Even with the free version you get a thousand meditations. All different. On topic.",1,False,Same meditation literally. Every. Single. Time.,Myra5900,"{'id': 26328841, 'body': ""We're truly sorry for any inconvenience. Please send us an email at help@headspace.com\r\nfor any assistance, questions, or advice on our content. "", 'modified': '2021-11-17T20:34:58Z'}"
2022-08-30 13:54:04,"Invest in your self, this app has changed my life with the relationship I have with everyone around me. Please don’t just scroll by this app actually try it. Plus the you can try it for free!

**Only one thing I’ll add to this over the years I’ve watched certain things in society change and I’d hoped that this would remain a safe place for me to stay away from all of those things so I was sad to see their inclusion of different material and even phrasing of words to be more “inclusive”. Again great app I still use it I’d just hoped it would remain a safe place for me away from things of that nature.**",4,False,Don’t just look over this app,RamosFamilyConcepts,
2021-04-07 04:23:57,"I subscribed to this app last week at the monthly rate to try it out. Then last night it would not let me access my paid account without “subscribing” again, but this time charged me the annual amount with no trial time to figure out how to fix the issue. I am infuriated. That definitely doesn’t help me sleep at night.

Update: after this review their customer service was great about figuring out why that happened. They helped me contact Apple to get a refund for the larger of the two charges. It’s still frustrating that you can long on so many ways and therefore get charged multiple ways. But I did appreciate the follow up. Just be careful to log on the same way every time.",3,True,Charged me twice in a week’s time,just tryin to get some sleep,"{'id': 21933391, 'body': 'Sorry to hear about the trouble with your subscription. Please send us a note to help@headspace.com so we can further assist you!', 'modified': '2021-03-29T19:22:25Z'}"
